id,公司中文简称,行业名称,信用得分,信用等级,公司中文全称,公司英文全称,上市公司经营性质编码,公司成立日期,成立年限,法人代表,注册资本,注册资本货币编码,公司办公地址,主营业务,公司经营范围,existing,recommended,invite
836468,普发动力,制造业,577,中,北京普发动力控股股份有限公司,"BEIJING PROVA ENGERY HOLDING CO.,LTD",私营企业,27/7/2010,9,关铁宁,30000000,CNY,北京市通州区中关村科技园区通州园金桥科技产业基地景盛南四街甲15号37B,"天然气CNG压缩机、天然气LNG加气站设备及信息化集成系统的研发、设计、生产、销售及相关技术服务,主要有CNG加气站设备和LNG加气站设备两大系列产品,产品应用于CNG加气站和LNG加气站。","生产车用清洁能用设备及系统集成;投资;技术推广;销售机械设备、电气设备、汽车配件、化工成品(不含危险化学品);代理进出口、货物北京普发动力控股股份有限公司公开转让说明书进出口、技术进出口。(依法须经批准的项目,经相关部门批准后依批准的内容)。",,,
836473,中财股份,批发和零售业,642,较高,中财国盛投资(北京)股份有限公司,"Zhongcai Guosheng Investments (Beijing) Co .,LTD",国营或国有控股,24/8/2012,7,刘来喜,150000000,CNY,北京市西城区大院胡同18甲18号,贵金属产品的研发设计、外包生产及销售。,"项目投资;资产管理;企业策划、设计;组织文化艺术交流活动(演出除外);企业管理咨询;零售、批发首饰、工艺品、金银制品(涉及专项审批项目除外)。(“1、未经有关部门批准,不得以公开方式募集资金;2、不得公开开展证券类产品和金融衍生品交易活动;3、不得发放贷款;4、不得向所投资企业以外的其他企业提供担保;5、不得向投资者承诺投资本金不受损失或者承诺最低收益”;依法须经批准的项目,经相关部门批准后依批准的内容开展经营活动。)",,,
836475,华士食品,批发和零售业,778,高,福建省华莱士食品股份有限公司,"Fujian Wallace Food Co.,Ltd",私营企业,7/8/2009,10,华怀余,50000000,CNY,福建省福州市台江区中平路169号苍霞新城嘉盛苑2号楼第三层318室,预包装食品、相关辅助设备批发及咨询。,"批发零售预包装食品兼散装食品;餐饮管理及其咨询;酒店日用品的销售;餐饮设备销售。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",,,
836482,京弘全,制造业,725,高,深圳市京弘全智能科技股份有限公司,"Kingtech Smart (Shenzhen) Co.,Ltd",私营企业,4/8/2008,11,黄美田,20500000,CNY,广东省深圳市龙岗区坂田街道雪象社区上雪科技工业城东区9号F栋厂房1-5楼,提供智能手机方案设计和整机研发、生产、服务、销售。,"移动电话机、电子产品的技术开发、销售;光纤产品的技术开发、销售;经营进出口业务(法律、行政法规、国务院决定禁止的项目除外,限制的项目须取得许可后方可经营);从事广告业务(法律法规、国务院规定需另行办理广告经营审批的,需取得许可后方可经营);礼仪服务;企业形象设计;企业管理咨询;投资管理咨询;工艺礼品、电子信息技术开发、技术咨询(以上均不含限制项目)。移动电话机、电子产品的生产。",,,
836486,宝利软件,信息传输、软件和信息技术服务业,710,高,宝利信通(北京)软件股份有限公司,"Polystor Software (Beijing) Co., Ltd.",私营企业,23/10/2007,12,杜宏民,20000000,CNY,北京市海淀区中关村南大街2号B座13层1605,"公司是一家以提供移动化应用软件开发、技术支持与服务和软硬件销售为主营业务,致力于行业信息化和为广大用户提供移动应用一体化解决方案的服务商。",软件开发;基础软件服务;技术开发、技术服务、技术咨询、技术转让;销售电子产品、计算机、软件及辅助设备。,,,
836489,科润光电,制造业,651,较高,深圳市科润光电股份有限公司,Shenzhen Kerun Optoelectronics Inc.,私营企业,26/9/2010,9,范国峰,18000000,CNY,广东省深圳市宝安区西乡航空路三围社区索佳科技园综合大楼六楼,点阵模块、数码显示及显示屏等产品的研发、生产和销售。,COB光源、COB灯具、LED背光源、LED点阵模块、LED数码管、LED相素管、发光二极管、SMD元器件、LED单元板及模组、LED显示屏的销售;光电产品的技术开发;国内贸易;货物及技术进出口。(法律、行政法规、国务院决定规定在登记前须批准的项目除外);COB光源、COB灯具、LED背光源、LED点阵模块、LED数码管、LED相素管、发光二极管、SMD元器件、LED单元板及模组、LED显示屏的生产。,,,
836492,小兔文旅,批发和零售业,710,高,江西小兔文旅股份有限公司,"Jiangxi Rabbit Culture Tourism Co., Ltd",私营企业,6/12/2011,8,梁婵娟,20500000,CNY,江西省赣州市石城县小松创业园,农产品种植、销售及农产品贸易 。,"生态农业项目、观光旅游项目投资与开发(不得从事吸收存款、集资收款、受托贷款、发放贷款等国家金融、证券、期货及财政信用业务)(不含自营餐饮、住宿等国家有专项规定的项目);蔬菜、水果的种植、销售;农副产品加工(凭有效许可证经营)、销售;预包装食品批发、零售(凭有效许可证经营);网上贸易代理;自营和代理各类商品和技术的进出口及进出口业务的咨询服务(实行国营贸易管理的货物除外);汽车销售;汽车租赁。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",,,
836501,名通科技,信息传输、软件和信息技术服务业,660,较高,深圳市名通科技股份有限公司,"Shenzhen MasterCom Technology Co., Ltd.",私营企业,27/10/2006,13,曾玉松,10000000,CNY,广东省深圳市南山区高新区中区科研路9号比克科技大厦601-D,面向移动通信运营商的无线网络优化软硬件产品、手机端应用产品及电信网络运营支撑产品的开发和销售。,通讯及计算机软、硬件产品的技术开发、技术维护服务、技术咨询服务及销售;市场营销策划;企业管理咨询;通讯及计算机软件系统集成及相关产品购销;其它国内贸易;经营进出口业务(以上均不含法律、行政法规、国务院决定规定需前置审批和禁止的项目),,,
836503,寰宇科技,制造业,778,高,广东寰宇电子科技股份有限公司,"Guangdong Huanyu Electronic Technology Co., Ltd.",私营企业,29/9/2006,13,黎振辉,50000000,CNY,广东省广州市南沙区东涌镇马发街16号自编1栋(厂房)自编号202,电梯应急救援装置、电源、对讲机等电梯安全部件的研发、制造、销售及技术支持。,"电子、通信与自动控制技术研究、开发;专利服务;仓储代理服务;技术进出口;通信终端设备制造;照明灯具制造;电子元件及组件制造;电梯、自动扶梯及升降机制造;机械式停车场设备制造;机电设备安装服务;电梯安装工程服务;信息技术咨询服务;场地租赁(不含仓储);电气机械检测服务;商品零售贸易(许可审批类商品除外);职业技能培训(不包括需要取得许可审批方可经营的职业技能培训项目);电子产品检测;打包、装卸、运输全套服务代理;光电子器件及其他电子器件制造;工业自动控制系统装置制造;货物进出口(专营专控商品除外);机械技术开发服务;代收代缴水电费;电梯维修;物业管理;(依法须经批准的项目,经相关部门批准后方可开展经营活动)",,,
836507,纽迈分析,制造业,719,高,苏州纽迈分析仪器股份有限公司,"Suzhou Niumag Analytical Instrument Co.,Ltd",私营企业,8/4/2009,10,杨培强,35999999,CNY,江苏省苏州市高新区科灵路78号苏高新软件园2号楼,低场核磁共振设备的研发、生产与销售及应用测试服务。,"设计、制作、销售:电子仪器、磁共振设备、计算机软硬件、系统集成,并提供相关技术咨询和服务;自营和代理各类商品及技术的进出口业务(国家限定企业经营或禁止进出口的商品及技术除外)。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。",,,
836516,冰科医疗,制造业,607,较高,烟台冰科医疗科技股份有限公司,null,中外合资,1/11/2012,7,曹善江,50000000,CNY,山东省烟台市芝罘区车山路8号,"公司是以医用制氧供氧系统、医疗洁净空间为核心的医疗专业工程整体解决方案提供商。作为集研发、生产、销售、工程为一体的全产业链企业,公司利用""设计+设备+工程""的经营模式,充分发挥在方案设计、技术研发以及医疗设备制造方面的优势,以医疗设备带动医疗工程、以医疗工程促进医疗设备,为客户提供医疗专业工程咨询、规划设计、产品制造、工程施工、系统运维等专业化、全程化、一体化解决方案。","Ⅱ类病房护理设备及器具(6856)、Ⅱ类手术室、急救室、诊疗室设备及器具(6854)的生产;压力管道设计、安装及服务;第一类压力容器、第二类低、中压容器设计、制造;销售自产产品;从事ⅡⅢ类物理治疗及康复设备(6826),Ⅱ类手术室、急救室、诊疗室设备及器具(6854),Ⅱ类病房护理设备及器具(6856)的批发、零售及进出口业务(零售店铺设在本厂区内,符合城市商业网点规划)。医疗器械技术的研发;机电设备安装、建筑装修装饰、建筑智能化及空气净化工程(经营范围中不涉及国营贸易管理商品,涉及配额、许可证管理或有行业规定的,按国家有关规定办理)(依法须经批准的项目,经相关部门批准后方可开展经营活动)。",,,
836521,尚景股份,信息传输、软件和信息技术服务业,778,高,商客通尚景科技(上海)股份有限公司,"Sunke Sungoin Technology (Shanghai) Co., Ltd.",私营企业,3/4/2009,10,姜洪亮,32085000,CNY,上海市嘉定区安亭镇园区路1168号4幢2131室,从事基于移动互联与云计算技术的综合通信与销售管理软件产品的研发和市场销售。,"从事计算机科技、软件科技、信息科技专业领域内的技术开发、技术咨询、技术服务、技术转让,计算机软硬件销售,商务信息咨询,企业管理咨询,市场营销策划,会务服务,电信业务。【依法须经批准的项目,经相关部门批准后方可开展经营活动】",,,
836524,蔚蓝集团,租赁和商务服务业,704,高,蔚蓝集团股份有限公司,"Vland Group Co., Ltd.",私营企业,3/9/2008,11,罗顺森,52000000,CNY,福建省福州市鼓楼区梅峰路118号营材1号楼,为客户提供广告意、设计到媒体策划、媒体购买和效果跟踪的一条龙广告服务。,"承办设计,制作,代理发布国内各类广告;为晚会,大型庆典进行的筹备、策划、组织活动;会议及展览展示服务。房产信息咨询、房产居间服务、房地产营销策划,房产营销代理,房屋中介。网络技术开发、技术转让;软件开发;计算机技术咨询、技术服务;计算机软硬件及辅助设备批发、代购代销。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",,,
836529,明营科技,制造业,710,高,河北明营建材科技股份有限公司,"Hebei Mingying Building Materials Technology Co., Ltd.",私营企业,19/9/2012,7,刘建成,148800001,CNY,河北省唐山市迁安市太平庄乡田庄营村明营街1号,玻璃深加工制品的生产与销售。,"钢化玻璃、中空玻璃、夹层玻璃制造;金属门窗制造;货物进出口;建材、黑色金属及金属矿、化工产品(不含危险化学品)、润滑油脂、矿山专用设备及零配件、轮胎批发、零售***(依法须经批准的项目,经相关部门批准后方可开展经营活动)",,,
